user_id,date,session_type,lift,body_weight_lb,readiness,planned_deload,days_since_exposure,weight_lb,sets,reps,target_rpe,decision,reason_code,adjustment_kind,acceptable_min,acceptable_max,outcome,top_rpe,top_set_reps
U501,2025-12-03,FB_B,deadlift,168.6,ok,False,21.0,127.5,2,5,7.5,decrease_small,break_reset_10pct,break_reset,125.0,130.0,success,7.4,5
U501,2025-12-03,FB_B,ohp,168.6,ok,False,21.0,50.0,3,5,7.5,decrease_small,break_reset_10pct,break_reset,47.5,52.5,success,7.6,5
U501,2025-12-05,FB_A,bench,167.7,low,False,4.0,60.0,3,5,7.5,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,57.5,62.5,success,8.2,5
U501,2025-12-05,FB_A,squat,167.7,low,False,4.0,92.5,2,5,7.5,deload,fatigue_deload_after_streak,fatigue_deload,90.0,95.0,success,8.6,5
U501,2025-12-08,FB_A,bench,168.7,low,False,3.0,57.5,3,5,7.5,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,55.0,60.0,success,8.4,5
U501,2025-12-08,FB_A,squat,168.7,low,False,3.0,87.5,3,5,7.5,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,85.0,90.0,success,8.6,5
U501,2025-12-10,FB_B,deadlift,168.3,ok,False,7.0,127.5,2,5,7.5,hold,hold_at_target_or_uncertain,hold,125.0,130.0,success,7.7,5
U501,2025-12-10,FB_B,ohp,168.3,ok,False,7.0,50.0,3,5,7.5,hold,hold_at_target_or_uncertain,hold,47.5,52.5,success,7.8,5
U501,2025-12-12,FB_A,bench,167.9,ok,False,4.0,52.5,2,5,7.5,deload,fatigue_deload_after_streak,fatigue_deload,50.0,55.0,success,7.6,5
U501,2025-12-12,FB_A,squat,167.9,ok,False,4.0,87.5,3,5,7.5,hold,hold_at_target_or_uncertain,hold,85.0,90.0,success,8.0,5
U501,2025-12-15,FB_A,bench,168.6,ok,False,3.0,52.5,3,5,7.5,hold,hold_at_target_or_uncertain,hold,50.0,55.0,success,7.9,5
U501,2025-12-15,FB_A,squat,168.6,ok,False,3.0,80.0,2,5,7.5,deload,fatigue_deload_after_streak,fatigue_deload,77.5,82.5,success,7.8,5
U501,2025-12-17,FB_B,deadlift,169.6,ok,False,7.0,127.5,2,5,7.5,hold,hold_at_target_or_uncertain,hold,125.0,130.0,success,8.0,5
U501,2025-12-17,FB_B,ohp,169.6,ok,False,7.0,50.0,3,5,7.5,hold,hold_at_target_or_uncertain,hold,47.5,52.5,success,7.9,5
U501,2025-12-19,FB_A,bench,169.3,ok,False,4.0,52.5,3,5,7.5,hold,hold_at_target_or_uncertain,hold,50.0,55.0,success,7.4,5
U501,2025-12-19,FB_A,squat,169.3,ok,False,4.0,80.0,3,5,7.5,hold,hold_at_target_or_uncertain,hold,77.5,82.5,success,7.7,5
U501,2025-12-22,FB_A,bench,169.4,ok,False,3.0,52.5,3,5,7.5,hold,hold_at_target_or_uncertain,hold,50.0,55.0,success,7.6,5
U501,2025-12-22,FB_A,squat,169.4,ok,False,3.0,80.0,3,5,7.5,hold,hold_at_target_or_uncertain,hold,77.5,82.5,success,7.8,5
U501,2025-12-24,FB_B,deadlift,169.2,ok,False,7.0,127.5,2,5,7.5,hold,hold_at_target_or_uncertain,hold,125.0,130.0,success,8.0,5
U501,2025-12-24,FB_B,ohp,169.2,ok,False,7.0,50.0,3,5,7.5,hold,hold_at_target_or_uncertain,hold,47.5,52.5,success,8.6,5
U501,2025-12-26,FB_A,bench,169.4,low,False,4.0,50.0,3,5,7.5,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,47.5,52.5,success,8.4,5
U501,2025-12-26,FB_A,squat,169.4,low,False,4.0,75.0,3,5,7.5,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,72.5,77.5,success,8.4,5
U502,2025-10-06,FB_A,bench,119.6,good,False,,133.75,3,5,8.0,hold,percent_e1rm_rpe_target,base_e1rm,131.25,136.25,success,7.4,5
U502,2025-10-06,FB_A,squat,119.6,good,False,,190.0,3,5,8.0,hold,percent_e1rm_rpe_target,base_e1rm,186.25,193.75,success,7.5,5
U502,2025-10-08,FB_B,deadlift,120.5,ok,False,,231.25,2,5,8.0,hold,percent_e1rm_rpe_target,base_e1rm,226.25,236.25,success,8.0,5
U502,2025-10-08,FB_B,ohp,120.5,ok,False,,85.0,3,5,8.0,hold,percent_e1rm_rpe_target,base_e1rm,83.75,86.25,success,8.3,5
U502,2025-10-10,FB_A,bench,119.8,good,False,4.0,133.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,131.25,136.25,success,7.5,5
U502,2025-10-10,FB_A,squat,119.8,good,False,4.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,8.2,5
U502,2025-10-13,FB_A,bench,119.8,ok,False,3.0,133.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,131.25,136.25,success,8.7,5
U502,2025-10-13,FB_A,squat,119.8,ok,False,3.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,8.0,5
U502,2025-10-15,FB_B,deadlift,120.2,ok,False,7.0,231.25,2,5,8.0,hold,hold_at_target_or_uncertain,hold,226.25,236.25,success,8.3,5
U502,2025-10-15,FB_B,ohp,120.2,ok,False,7.0,85.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,83.75,86.25,success,8.1,5
U502,2025-10-17,FB_A,bench,120.6,good,False,4.0,130.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,127.5,132.5,failure,7.9,3
U502,2025-10-17,FB_A,squat,120.6,good,False,4.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,7.6,5
U502,2025-10-20,FB_A,bench,119.5,good,False,3.0,126.25,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,123.75,128.75,success,8.0,5
U502,2025-10-20,FB_A,squat,119.5,good,False,3.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,7.8,5
U502,2025-10-22,FB_B,deadlift,120.0,ok,False,7.0,231.25,2,5,8.0,hold,hold_at_target_or_uncertain,hold,226.25,236.25,success,8.6,5
U502,2025-10-22,FB_B,ohp,120.0,ok,False,7.0,85.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,83.75,86.25,success,8.8,5
U502,2025-10-24,FB_A,bench,120.2,ok,False,4.0,126.25,3,5,8.0,hold,hold_at_target_or_uncertain,hold,123.75,128.75,success,8.0,5
U502,2025-10-24,FB_A,squat,120.2,ok,False,4.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,8.4,5
U502,2025-10-27,FB_A,bench,120.6,ok,False,3.0,126.25,3,5,8.0,hold,hold_at_target_or_uncertain,hold,123.75,128.75,success,8.4,5
U502,2025-10-27,FB_A,squat,120.6,ok,False,3.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,8.2,5
U502,2025-10-29,FB_B,deadlift,120.0,good,False,7.0,225.0,2,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,220.0,230.0,success,8.1,5
U502,2025-10-29,FB_B,ohp,120.0,good,False,7.0,82.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,81.25,83.75,success,7.7,5
U502,2025-10-31,FB_A,bench,120.5,good,False,4.0,126.25,3,5,8.0,hold,hold_at_target_or_uncertain,hold,123.75,128.75,success,7.6,5
U502,2025-10-31,FB_A,squat,120.5,good,False,4.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,7.6,5
U502,2025-11-03,FB_A,bench,120.6,ok,False,3.0,126.25,3,5,8.0,hold,hold_at_target_or_uncertain,hold,123.75,128.75,success,8.3,5
U502,2025-11-03,FB_A,squat,120.6,ok,False,3.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,8.3,5
U502,2025-11-05,FB_B,deadlift,120.5,ok,False,7.0,225.0,2,5,8.0,hold,hold_at_target_or_uncertain,hold,220.0,230.0,success,8.1,5
U502,2025-11-05,FB_B,ohp,120.5,ok,False,7.0,82.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,81.25,83.75,success,8.0,5
U502,2025-11-07,FB_A,bench,120.1,ok,False,4.0,126.25,3,5,8.0,hold,hold_at_target_or_uncertain,hold,123.75,128.75,success,8.1,5
U502,2025-11-07,FB_A,squat,120.1,ok,False,4.0,190.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,186.25,193.75,success,7.8,5
U502,2025-11-10,FB_A,bench,120.6,low,False,3.0,120.0,3,5,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,117.5,122.5,success,9.1,5
U502,2025-11-10,FB_A,squat,120.6,low,False,3.0,180.0,3,5,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,176.25,183.75,success,8.6,5
U502,2025-11-12,FB_B,deadlift,119.7,good,False,7.0,225.0,2,5,8.0,hold,hold_at_target_or_uncertain,hold,220.0,230.0,success,8.0,6
U502,2025-11-12,FB_B,ohp,119.7,good,False,7.0,82.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,81.25,83.75,success,7.5,5
U502,2025-11-14,FB_A,bench,119.8,ok,False,4.0,117.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,115.0,120.0,success,8.1,5
U502,2025-11-14,FB_A,squat,119.8,ok,False,4.0,175.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,171.25,178.75,success,8.4,5
U502,2025-11-17,FB_A,bench,119.8,ok,False,3.0,117.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,115.0,120.0,success,8.0,5
U502,2025-11-17,FB_A,squat,119.8,ok,False,3.0,175.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,171.25,178.75,success,8.6,5
U502,2025-11-19,FB_B,deadlift,119.6,good,False,7.0,233.75,2,5,8.0,increase,increase_after_exceeding_reps_target,exceeded_reps,228.75,238.75,success,7.8,5
U502,2025-11-19,FB_B,ohp,119.6,good,False,7.0,82.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,81.25,83.75,success,8.0,5
U502,2025-11-21,FB_A,bench,119.5,ok,False,4.0,117.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,115.0,120.0,success,8.4,5
U502,2025-11-21,FB_A,squat,119.5,ok,False,4.0,170.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,166.25,173.75,success,8.3,5
U502,2025-11-24,FB_A,bench,119.6,ok,True,3.0,106.25,2,5,8.0,deload,planned_deload,planned_deload,103.75,108.75,success,7.6,5
U502,2025-11-24,FB_A,squat,119.6,ok,True,3.0,152.5,2,5,8.0,deload,planned_deload,planned_deload,150.0,155.0,success,8.3,5
U502,2025-11-26,FB_B,deadlift,120.1,ok,True,7.0,210.0,1,5,8.0,deload,planned_deload,planned_deload,206.25,213.75,success,8.3,5
U502,2025-11-26,FB_B,ohp,120.1,ok,True,7.0,73.75,2,5,8.0,deload,planned_deload,planned_deload,72.5,75.0,success,8.6,5
U502,2025-11-28,FB_A,bench,120.6,ok,True,4.0,95.0,2,5,8.0,deload,planned_deload,planned_deload,92.5,97.5,success,8.7,5
U502,2025-11-28,FB_A,squat,120.6,ok,True,4.0,137.5,2,5,8.0,deload,planned_deload,planned_deload,135.0,140.0,partial,8.5,4
U502,2025-12-01,FB_A,bench,119.4,good,False,3.0,92.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,91.25,93.75,success,7.5,5
U502,2025-12-01,FB_A,squat,119.4,good,False,3.0,133.75,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,131.25,136.25,success,7.8,5
U502,2025-12-03,FB_B,deadlift,120.0,ok,False,7.0,210.0,2,5,8.0,hold,hold_at_target_or_uncertain,hold,206.25,213.75,success,8.8,5
U502,2025-12-03,FB_B,ohp,120.0,ok,False,7.0,72.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,71.25,73.75,success,8.3,5
U502,2025-12-05,FB_A,bench,120.0,ok,False,4.0,92.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,91.25,93.75,success,8.4,5
U502,2025-12-05,FB_A,squat,120.0,ok,False,4.0,133.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,131.25,136.25,success,8.3,5
U502,2025-12-08,FB_A,bench,119.6,ok,False,3.0,92.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,91.25,93.75,success,8.3,5
U502,2025-12-08,FB_A,squat,119.6,ok,False,3.0,133.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,131.25,136.25,success,8.2,5
U502,2025-12-10,FB_B,deadlift,120.4,good,False,7.0,205.0,2,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,201.25,208.75,success,7.4,5
U502,2025-12-10,FB_B,ohp,120.4,good,False,7.0,72.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,71.25,73.75,success,7.7,5
U502,2025-12-12,FB_A,bench,120.3,ok,False,4.0,92.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,91.25,93.75,success,7.7,5
U502,2025-12-12,FB_A,squat,120.3,ok,False,4.0,133.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,131.25,136.25,success,7.9,5
U502,2025-12-15,FB_A,bench,120.2,ok,False,3.0,92.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,91.25,93.75,success,7.9,5
U502,2025-12-15,FB_A,squat,120.2,ok,False,3.0,133.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,131.25,136.25,success,8.0,5
U502,2025-12-17,FB_B,deadlift,119.4,ok,False,7.0,205.0,2,5,8.0,hold,hold_at_target_or_uncertain,hold,201.25,208.75,success,8.6,5
U502,2025-12-17,FB_B,ohp,119.4,ok,False,7.0,72.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,71.25,73.75,success,8.4,5
U502,2025-12-19,FB_A,bench,120.1,ok,False,4.0,92.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,91.25,93.75,success,8.7,5
U502,2025-12-19,FB_A,squat,120.1,ok,False,4.0,133.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,131.25,136.25,success,8.6,5
U502,2025-12-22,FB_A,bench,120.5,ok,False,3.0,90.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,88.75,91.25,success,8.3,5
U502,2025-12-22,FB_A,squat,120.5,ok,False,3.0,130.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,127.5,132.5,success,8.5,5
U502,2025-12-24,FB_B,deadlift,119.9,good,False,7.0,200.0,2,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,196.25,203.75,success,8.0,5
U502,2025-12-24,FB_B,ohp,119.9,good,False,7.0,72.5,3,5,8.0,hold,hold_at_target_or_uncertain,hold,71.25,73.75,success,7.6,5
U502,2025-12-26,FB_A,bench,120.0,good,False,4.0,90.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,88.75,91.25,success,7.9,6
U502,2025-12-26,FB_A,squat,120.0,good,False,4.0,126.25,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,123.75,128.75,success,7.2,5
U503,2025-10-06,UpperA,bench,209.5,low,False,,162.5,4,6,8.0,decrease_small,percent_e1rm_rpe_target_and_readiness_cut,readiness_cut,160.0,165.0,partial,9.3,5
U503,2025-10-07,LowerA,deadlift,209.4,low,False,,305.0,3,4,8.0,decrease_small,percent_e1rm_rpe_target_and_readiness_cut,readiness_cut,300.0,310.0,success,9.0,4
U503,2025-10-07,LowerA,squat,209.4,low,False,,245.0,4,6,8.0,decrease_small,percent_e1rm_rpe_target_and_readiness_cut,readiness_cut,240.0,250.0,success,8.6,6
U503,2025-10-09,UpperB,bench,209.7,ok,False,3.0,157.5,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,155.0,160.0,success,8.1,8
U503,2025-10-09,UpperB,ohp,209.7,ok,False,,115.0,4,6,8.0,hold,percent_e1rm_rpe_target,base_e1rm,112.5,117.5,success,8.4,6
U503,2025-10-10,LowerB,deadlift,209.5,low,False,3.0,282.5,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,277.5,287.5,success,9.3,3
U503,2025-10-10,LowerB,squat,209.5,low,False,3.0,227.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,222.5,232.5,success,9.0,5
U503,2025-10-13,UpperA,bench,209.1,low,False,4.0,150.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,147.5,152.5,success,8.8,6
U503,2025-10-14,LowerA,deadlift,209.5,low,False,4.0,260.0,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,255.0,265.0,success,9.4,4
U503,2025-10-14,LowerA,squat,209.5,low,False,4.0,212.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,207.5,217.5,success,8.4,6
U503,2025-10-16,UpperB,bench,210.0,low,False,3.0,137.5,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,135.0,140.0,success,8.8,8
U503,2025-10-16,UpperB,ohp,210.0,low,False,7.0,110.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,107.5,112.5,success,9.3,6
U503,2025-10-17,LowerB,deadlift,210.1,low,False,3.0,235.0,2,3,8.0,deload,fatigue_deload_after_streak,fatigue_deload,230.0,240.0,success,9.2,3
U503,2025-10-17,LowerB,squat,210.1,low,False,3.0,202.5,3,5,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,197.5,207.5,success,9.1,5
U503,2025-10-20,UpperA,bench,209.0,low,False,4.0,127.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,125.0,130.0,success,9.2,6
U503,2025-10-21,LowerA,deadlift,209.2,low,False,4.0,217.5,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,212.5,222.5,partial,9.0,3
U503,2025-10-21,LowerA,squat,209.2,low,False,4.0,187.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,182.5,192.5,success,9.1,6
U503,2025-10-23,UpperB,bench,209.5,low,False,3.0,115.0,2,8,8.0,deload,fatigue_deload_after_streak,fatigue_deload,112.5,117.5,success,9.2,8
U503,2025-10-23,UpperB,ohp,209.5,low,False,7.0,102.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,100.0,105.0,success,8.6,6
U503,2025-10-24,LowerB,deadlift,209.4,ok,False,3.0,212.5,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,207.5,217.5,success,8.4,3
U503,2025-10-24,LowerB,squat,209.4,ok,False,3.0,182.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,180.0,185.0,success,8.4,5
U503,2025-10-27,UpperA,bench,208.4,ok,False,4.0,112.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,110.0,115.0,success,8.6,6
U503,2025-10-28,LowerA,deadlift,208.2,low,False,4.0,202.5,3,4,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,197.5,207.5,success,8.8,4
U503,2025-10-28,LowerA,squat,208.2,low,False,4.0,172.5,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,170.0,175.0,success,8.8,6
U503,2025-10-30,UpperB,bench,209.0,low,False,3.0,105.0,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,102.5,107.5,success,8.9,8
U503,2025-10-30,UpperB,ohp,209.0,low,False,7.0,95.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,92.5,97.5,success,9.1,6
U503,2025-10-31,LowerB,deadlift,208.1,low,False,3.0,187.5,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,182.5,192.5,success,8.9,3
U503,2025-10-31,LowerB,squat,208.1,low,False,3.0,160.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,157.5,162.5,success,9.5,5
U503,2025-11-03,UpperA,bench,208.1,ok,False,4.0,95.0,2,6,8.0,deload,fatigue_deload_after_streak,fatigue_deload,92.5,97.5,success,8.5,6
U503,2025-11-04,LowerA,deadlift,207.4,low,False,4.0,172.5,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,170.0,175.0,success,8.9,4
U503,2025-11-04,LowerA,squat,207.4,low,False,4.0,147.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,145.0,150.0,success,9.4,6
